pce_max,FA,MA,Cs,Rb,Pb,Sn,I,Br,Cl,effective_area,anneal_T1,anneal_t1,anneal_T2,anneal_t2,encapsulation,ISOS-test_type,Temperature,RH,Sun,thickness,stable,deposit_type_Encoded,deposit_step_Encoded,anti_solution_Encoded,anti_add_Encoded,precursor_solution_Encoded,precursor_add_Encoded,structure_Encoded,substrate_Encoded,electrode_Encoded,ETL_Encoded,ETL-2_Encoded,ETL_add_Encoded,HTL_Encoded,HTL-2_Encoded,HTL_add_Encoded,up_passive_Encoded,down_passive_Encoded,anneal_atmosphere_Encoded,Is_FAMACs,Is_FACs,double_element,Is_FA,single_element,Is_FAMA,Is_Cs,Is_MA,tf,miu
0.2509,0.95,0.02,0.03,0.0,1.0,0.0,2.94,0.06,0.0,0.1,100,30.0,150,10,0,3.0,25.0,85.0,0.0,5,1.0,5,1,7,8,6,211,1,2,0,16,11,38,56,15,14,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801178058572875,0.542091836734694
0.2509,0.95,0.02,0.03,0.0,1.0,0.0,2.94,0.06,0.0,0.1,100,30.0,150,10,0,8.0,85.0,40.0,0.0,5,1.0,5,1,7,8,6,211,1,2,0,16,11,38,56,15,14,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801178058572875,0.542091836734694
0.2509,0.95,0.02,0.03,0.0,1.0,0.0,2.94,0.06,0.0,0.1,100,30.0,150,10,0,2.0,25.0,20.0,0.0,5,1.0,5,1,7,8,6,211,1,2,0,16,11,38,56,15,14,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801178058572875,0.542091836734694
0.2509,0.95,0.02,0.03,0.0,1.0,0.0,2.94,0.06,0.0,0.1,100,30.0,150,10,0,4.0,35.0,0.0,100.0,5,1.0,5,1,7,8,6,211,1,2,0,16,11,38,56,15,14,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801178058572875,0.542091836734694
0.2509,0.95,0.02,0.03,0.0,1.0,0.0,2.94,0.06,0.0,0.1,100,30.0,150,10,0,7.0,85.0,0.0,0.0,5,1.0,5,1,7,8,6,211,1,2,0,16,11,38,56,15,14,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801178058572875,0.542091836734694
0.2507,0.945,0.025,0.03,0.0,1.0,0.0,2.925,0.075,0.0,0.09,150,20.0,0,0,0,2.0,25.0,20.0,0.0,5,1.0,3,2,10,32,7,78,1,2,0,11,27,21,56,15,14,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9798384960700227,0.5423883318140382
0.2507,0.945,0.025,0.03,0.0,1.0,0.0,2.925,0.075,0.0,0.09,150,20.0,0,0,0,7.0,85.0,0.0,0.0,5,0.0,3,2,10,32,7,78,1,2,0,11,27,21,56,15,14,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9798384960700227,0.5423883318140382
0.2503,0.85,0.05,0.05,0.05,1.0,0.0,2.85,0.15,0.0,0.04,100,15.0,0,0,0,1.0,30.0,0.0,0.0,5,1.0,5,1,0,32,6,211,0,2,0,3,3,38,31,15,37,167,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9638488382082817,0.5438756855575869
0.2503,0.85,0.05,0.05,0.05,1.0,0.0,2.85,0.15,0.0,0.04,100,15.0,0,0,0,7.0,65.0,0.0,0.0,5,1.0,5,1,0,32,6,211,0,2,0,3,3,38,31,15,37,167,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9638488382082817,0.5438756855575869
0.2503,0.85,0.05,0.05,0.05,1.0,0.0,2.85,0.15,0.0,0.04,100,15.0,0,0,0,2.0,25.0,45.0,0.0,5,0.0,5,1,0,32,6,211,0,2,0,3,3,38,31,15,37,167,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9638488382082817,0.5438756855575869
0.2503,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,15.0,0,0,0,2.0,25.0,25.0,0.0,5,1.0,5,1,6,32,6,78,1,0,3,14,27,38,56,15,14,110,30,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.2503,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,15.0,0,0,0,8.0,85.0,50.0,0.0,5,0.0,5,1,6,32,6,78,1,0,3,14,27,38,56,15,14,110,30,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.2503,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,15.0,0,0,0,5.0,25.0,50.0,100.0,5,0.0,5,1,6,32,6,78,1,0,3,14,27,38,56,15,14,110,30,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.2503,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,15.0,0,0,0,5.0,25.0,30.0,100.0,5,0.0,5,1,6,32,6,78,1,0,3,14,27,38,56,15,14,110,30,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.2503,0.931,0.019,0.05,0.0,1.0,0.0,2.94,0.06,0.0,0.1,110,20.0,0,0,0,7.0,85.0,0.0,0.0,7,1.0,5,1,0,32,6,136,0,0,0,8,2,38,38,13,37,107,9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9766002269282911,0.542091836734694
0.2503,0.931,0.019,0.05,0.0,1.0,0.0,2.94,0.06,0.0,0.1,110,20.0,0,0,1,5.0,25.0,25.0,100.0,7,1.0,5,1,0,32,6,136,0,0,0,8,2,38,38,13,37,107,9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9766002269282911,0.542091836734694
0.2501,0.931,0.019,0.05,0.0,1.0,0.0,2.94,0.06,0.0,0.062,110,20.0,0,0,0,7.0,85.0,0.0,0.0,5,1.0,5,1,0,32,6,78,0,0,0,6,2,38,51,15,37,104,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9766002269282911,0.542091836734694
0.2496,0.9,0.0,0.1,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,10.0,0,0,0,2.0,25.0,30.0,0.0,5,1.0,5,1,6,32,6,211,1,0,3,11,27,38,56,15,14,167,62,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9686761544783156,0.5409090909090909
0.2496,0.9,0.0,0.1,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,10.0,0,0,0,7.0,85.0,0.0,0.0,5,1.0,5,1,6,32,6,211,1,0,3,11,27,38,56,15,14,167,62,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9686761544783156,0.5409090909090909
0.2496,0.9,0.0,0.1,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,10.0,0,0,1,5.0,25.0,30.0,100.0,5,1.0,5,1,6,32,6,211,1,0,3,11,27,38,56,15,14,167,62,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9686761544783156,0.5409090909090909
0.2494,0.95,0.0,0.05,0.0,1.0,0.0,3.0,0.0,0.0,0.06,100,90.0,0,0,0,8.0,60.0,25.0,0.0,7,0.0,5,1,0,32,6,78,1,0,3,11,27,38,15,15,14,167,68,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9776453781308926,0.5409090909090909
0.2493,0.97,0.03,0.0,0.0,1.0,0.0,2.91,0.09,0.0,0.16,150,10.0,0,0,0,5.0,25.0,30.0,100.0,6,1.0,5,1,0,37,6,78,1,0,3,19,26,35,56,15,14,167,38,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9849519764464839,0.5426851514045968
0.2493,0.97,0.03,0.0,0.0,1.0,0.0,2.91,0.09,0.0,0.16,150,10.0,0,0,0,8.0,65.0,30.0,0.0,6,1.0,5,1,0,37,6,78,1,0,3,19,26,35,56,15,14,167,38,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9849519764464839,0.5426851514045968
0.2493,0.92,0.08,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0624,150,15.0,0,0,0,5.0,25.0,30.0,100.0,7,1.0,3,2,10,32,7,121,1,0,3,11,27,38,56,15,14,110,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9806073078022087,0.5409090909090909
0.2491,0.931,0.019,0.05,0.0,1.0,0.0,2.94,0.06,0.0,0.062,110,20.0,0,0,0,10.0,65.0,0.0,100.0,5,1.0,5,1,0,32,6,78,0,1,0,6,2,38,51,15,37,104,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9766002269282911,0.542091836734694
0.249,0.92,0.04,0.04,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,10.0,0,0,0,10.0,55.0,0.0,100.0,4,1.0,5,1,6,32,6,82,1,0,3,14,27,38,56,15,14,110,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9764355758707776,0.5409090909090909
0.249,0.92,0.04,0.04,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,10.0,0,0,0,2.0,25.0,35.0,0.0,4,1.0,5,1,6,32,6,82,1,0,3,14,27,38,56,15,14,110,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9764355758707776,0.5409090909090909
0.2485,0.855,0.095,0.05,0.0,1.0,0.0,2.7,0.3,0.0,0.034,100,10.0,0,0,0,3.0,30.0,60.0,0.0,6,1.0,2,1,0,32,6,112,0,2,0,6,2,38,31,15,37,21,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9723898138839425,0.546875
0.2484,0.92625,0.025,0.04875,0.0,1.0,0.0,2.925,0.075,0.0,0.05,150,10.0,0,0,0,3.0,25.0,70.0,0.0,7,1.0,5,1,4,32,6,78,1,0,12,11,27,38,56,15,14,143,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9764690736207502,0.5423883318140382
0.2484,0.92625,0.025,0.04875,0.0,1.0,0.0,2.925,0.075,0.0,0.05,150,10.0,0,0,0,9.0,65.0,70.0,0.0,7,1.0,5,1,4,32,6,78,1,0,12,11,27,38,56,15,14,143,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9764690736207502,0.5423883318140382
0.2484,0.92625,0.025,0.04875,0.0,1.0,0.0,2.925,0.075,0.0,0.05,150,10.0,0,0,0,5.0,25.0,30.0,100.0,7,1.0,5,1,4,32,6,78,1,0,12,11,27,38,56,15,14,143,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9764690736207502,0.5423883318140382
0.2484,0.92625,0.025,0.04875,0.0,1.0,0.0,2.925,0.075,0.0,0.05,150,10.0,0,0,0,7.0,65.0,0.0,0.0,7,0.0,5,1,4,32,6,78,1,0,12,11,27,38,56,15,14,143,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9764690736207502,0.5423883318140382
0.2484,0.99,0.01,0.0,0.0,1.0,0.0,2.97,0.03,0.0,0.09,100,60.0,0,0,0,7.0,85.0,0.0,0.0,7,1.0,5,1,0,13,6,78,1,0,3,11,27,38,56,15,19,167,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9860611786136783,0.5414998179832544
0.2484,0.99,0.01,0.0,0.0,1.0,0.0,2.97,0.03,0.0,0.09,100,60.0,0,0,0,2.0,25.0,25.0,0.0,7,1.0,5,1,0,13,6,78,1,0,3,11,27,38,56,15,19,167,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9860611786136783,0.5414998179832544
0.2482,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,120,60.0,100,10,0,5.0,25.0,10.0,100.0,7,1.0,2,1,6,28,6,78,1,2,12,11,27,38,56,15,14,167,68,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.2481,0.9,0.03,0.07,0.0,1.0,0.0,2.76,0.24,0.0,0.045,120,30.0,0,0,0,3.0,25.0,60.0,0.0,6,1.0,5,1,0,32,6,85,1,2,3,11,27,38,56,15,14,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9733126580394875,0.5456713132795306
0.2481,0.9,0.03,0.07,0.0,1.0,0.0,2.76,0.24,0.0,0.045,120,30.0,0,0,0,7.0,85.0,0.0,0.0,6,1.0,5,1,0,32,6,85,1,2,3,11,27,38,49,15,33,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9733126580394875,0.5456713132795306
0.248,0.991,0.009,0.0,0.0,1.0,0.0,2.973,0.027,0.0,0.0625,110,60.0,0,0,0,2.0,25.0,25.0,0.0,6,1.0,2,1,0,32,6,78,1,0,3,19,12,38,10,15,14,101,33,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9861165562155011,0.5414406872201798
0.248,0.991,0.009,0.0,0.0,1.0,0.0,2.973,0.027,0.0,0.0625,110,60.0,0,0,0,3.0,25.0,85.0,0.0,6,0.0,2,1,0,32,6,78,1,0,3,19,12,38,10,15,14,101,33,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9861165562155011,0.5414406872201798
0.248,0.991,0.009,0.0,0.0,1.0,0.0,2.973,0.027,0.0,0.0625,110,60.0,0,0,0,8.0,65.0,25.0,0.0,6,1.0,2,1,0,32,6,78,1,0,3,19,12,38,10,15,14,101,33,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9861165562155011,0.5414406872201798
0.2477,0.95,0.0,0.05,0.0,1.0,0.0,3.0,0.0,0.0,1.047,100,30.0,150,10,1,8.0,60.0,25.0,0.0,6,0.0,5,1,0,32,6,78,1,0,3,11,27,38,56,15,19,167,68,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9776453781308926,0.5409090909090909
0.2477,0.95,0.0,0.05,0.0,1.0,0.0,3.0,0.0,0.0,1.047,100,30.0,150,10,0,4.0,25.0,0.0,100.0,6,0.0,5,1,0,32,6,78,1,0,3,11,27,38,56,15,19,167,68,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9776453781308926,0.5409090909090909
0.2476,0.95,0.02,0.03,0.0,1.0,0.0,2.925,0.075,0.0,0.09,120,30.0,150,10,0,3.0,25.0,80.0,0.0,5,1.0,5,1,7,15,6,211,1,2,0,16,11,38,56,15,14,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9802146176457556,0.5423883318140382
0.2476,0.95,0.02,0.03,0.0,1.0,0.0,2.925,0.075,0.0,0.09,120,30.0,150,10,0,7.0,85.0,0.0,0.0,5,1.0,5,1,7,15,6,211,1,2,0,16,11,38,56,15,14,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9802146176457556,0.5423883318140382
0.2476,0.95,0.02,0.03,0.0,1.0,0.0,2.925,0.075,0.0,0.09,120,30.0,150,10,1,5.0,35.0,30.0,100.0,5,1.0,5,1,7,15,6,211,1,2,0,16,11,38,56,15,14,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9802146176457556,0.5423883318140382
0.2476,0.95,0.02,0.03,0.0,1.0,0.0,2.925,0.075,0.0,0.09,120,30.0,150,10,1,2.0,25.0,20.0,0.0,5,1.0,5,1,7,15,6,211,1,2,0,16,11,38,56,15,14,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9802146176457556,0.5423883318140382
0.2475,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.049,150,15.0,0,0,0,2.0,25.0,5.0,0.0,5,1.0,3,2,10,32,7,111,1,2,3,11,27,38,56,15,14,7,68,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.2473,0.9215,0.0285,0.05,0.0,1.0,0.0,2.9145,0.0855,0.0,0.04505,150,10.0,0,0,0,5.0,25.0,25.0,50.0,7,1.0,5,1,0,32,6,90,1,0,3,11,27,38,56,15,14,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9760479183506158,0.5425960714220577
0.2473,0.9215,0.0285,0.05,0.0,1.0,0.0,2.9145,0.0855,0.0,0.04505,150,10.0,0,0,0,8.0,85.0,30.0,0.0,7,1.0,5,1,0,32,6,90,1,0,3,11,27,38,56,15,14,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9760479183506158,0.5425960714220577
0.2473,0.9215,0.0285,0.05,0.0,1.0,0.0,2.9145,0.0855,0.0,0.04505,150,10.0,0,0,0,5.0,25.0,30.0,100.0,7,1.0,5,1,0,32,6,90,1,0,3,11,27,38,56,15,14,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9760479183506158,0.5425960714220577
0.2471,0.87,0.13,0.0,0.0,1.0,0.0,2.88,0.12,0.0,0.04,140,20.0,0,0,0,2.0,25.0,30.0,0.0,7,1.0,3,2,10,32,7,91,1,2,3,11,27,38,56,15,14,87,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9776187957424763,0.5432797662527392
0.2471,0.87,0.13,0.0,0.0,1.0,0.0,2.88,0.12,0.0,0.04,140,20.0,0,0,0,9.0,85.0,85.0,0.0,7,0.0,3,2,10,32,7,92,1,2,3,11,27,38,56,15,14,87,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9776187957424763,0.5432797662527392
0.2471,0.87,0.13,0.0,0.0,1.0,0.0,2.88,0.12,0.0,0.04,140,20.0,0,0,0,3.0,25.0,65.0,0.0,7,0.0,3,2,10,32,7,92,1,2,3,11,27,38,56,15,14,87,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9776187957424763,0.5432797662527392
0.247,0.9,0.06,0.04,0.0,1.0,0.0,3.0,0.0,0.0,0.07,100,60.0,0,0,0,12.0,65.0,50.0,100.0,5,0.0,5,1,0,32,6,211,0,0,7,3,3,38,38,6,37,167,51,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749337523754624,0.5409090909090909
0.247,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,15.0,0,0,0,2.0,25.0,35.0,0.0,5,1.0,5,1,6,32,6,106,1,0,3,14,27,38,56,15,14,110,68,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.247,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,15.0,0,0,0,8.0,85.0,10.0,0.0,5,0.0,5,1,6,32,6,106,1,0,3,14,27,38,56,15,14,110,68,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.2469,0.945,0.025,0.03,0.0,1.0,0.0,2.925,0.075,0.0,0.09,150,20.0,0,0,0,2.0,25.0,20.0,0.0,5,1.0,3,2,10,32,7,78,1,2,0,11,27,38,56,15,14,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9798384960700227,0.5423883318140382
0.2469,0.945,0.025,0.03,0.0,1.0,0.0,2.925,0.075,0.0,0.09,150,20.0,0,0,0,7.0,85.0,0.0,0.0,5,0.0,3,2,10,32,7,78,1,2,0,11,27,38,56,15,14,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9798384960700227,0.5423883318140382
0.2464,0.7,0.3,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.06,80,1.0,0,0,0,1.0,25.0,0.0,0.0,5,1.0,3,2,10,32,7,78,0,2,0,3,8,38,29,15,37,110,68,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9640872493537413,0.5409090909090909
0.2464,0.7,0.3,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.06,80,1.0,0,0,0,5.0,25.0,30.0,100.0,5,0.0,3,2,10,32,7,78,0,2,0,3,8,38,29,15,37,110,68,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9640872493537413,0.5409090909090909
0.2464,0.85,0.15,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,10.0,0,0,0,2.0,25.0,35.0,0.0,6,1.0,5,1,7,32,6,78,1,0,3,14,27,38,56,15,14,39,22,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9753509255686054,0.5409090909090909
0.2463,0.9,0.1,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,15.0,0,0,0,4.0,25.0,0.0,100.0,5,1.0,3,2,10,32,7,129,1,0,3,11,27,38,56,15,14,167,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9791054843068936,0.5409090909090909
0.2462,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.07,170,60.0,0,0,0,2.0,25.0,25.0,0.0,6,1.0,5,1,10,32,6,211,1,0,3,14,27,38,56,15,14,167,41,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8072301287319297,0.5409090909090909
0.2461,0.73,0.23,0.04,0.0,1.0,0.0,2.94,0.06,0.0,0.0601,100,10.0,150,15,0,12.0,65.0,50.0,100.0,6,1.0,5,1,0,32,6,211,1,2,3,11,27,26,56,15,19,124,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9625299112123056,0.542091836734694
0.2461,0.73,0.23,0.04,0.0,1.0,0.0,2.94,0.06,0.0,0.0601,100,10.0,150,15,0,9.0,65.0,85.0,0.0,6,0.0,5,1,0,32,6,211,1,2,3,11,27,26,56,15,19,124,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9625299112123056,0.542091836734694
0.2461,0.73,0.23,0.04,0.0,1.0,0.0,2.94,0.06,0.0,0.0601,100,10.0,150,15,1,12.0,65.0,50.0,100.0,6,1.0,5,1,0,32,6,211,1,2,3,11,27,26,56,15,19,124,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9625299112123056,0.542091836734694
0.2461,0.73,0.23,0.04,0.0,1.0,0.0,2.94,0.06,0.0,0.0601,100,10.0,150,15,1,9.0,65.0,85.0,0.0,6,1.0,5,1,0,32,6,211,1,2,3,11,27,26,56,15,19,124,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9625299112123056,0.542091836734694
0.2461,0.95,0.0,0.05,0.0,1.0,0.0,3.0,0.0,0.0,0.07485,100,30.0,0,0,0,4.0,25.0,0.0,0.0,9,1.0,5,1,0,32,6,78,0,2,0,3,3,38,49,15,37,110,68,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9776453781308926,0.5409090909090909
0.2461,0.95,0.0,0.05,0.0,1.0,0.0,3.0,0.0,0.0,0.07485,100,30.0,0,0,1,9.0,85.0,85.0,0.0,9,0.0,5,1,0,32,6,78,0,2,0,3,3,38,49,15,37,110,68,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9776453781308926,0.5409090909090909
0.246,0.85,0.1,0.05,0.0,1.0,0.0,2.9,0.1,0.0,0.16,100,40.0,0,0,0,4.0,25.0,0.0,100.0,5,1.0,5,1,0,32,6,152,1,0,3,14,27,38,56,15,14,29,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9707584432640781,0.542883211678832
0.246,0.85,0.1,0.05,0.0,1.0,0.0,2.9,0.1,0.0,0.16,100,40.0,0,0,0,7.0,85.0,0.0,0.0,5,1.0,5,1,0,32,6,152,1,0,3,14,27,38,56,15,14,29,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9707584432640781,0.542883211678832
0.2455,0.992,0.008,0.0,0.0,1.0,0.0,2.976,0.024,0.0,0.09,110,60.0,0,0,1,4.0,25.0,0.0,100.0,7,1.0,5,1,0,32,6,78,1,2,0,11,27,38,56,15,14,167,28,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9861719259718039,0.5413815693696317
0.2455,0.992,0.008,0.0,0.0,1.0,0.0,2.976,0.024,0.0,0.09,110,60.0,0,0,0,2.0,25.0,40.0,0.0,7,1.0,5,1,0,32,6,78,1,2,0,11,27,38,56,15,14,167,28,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9861719259718039,0.5413815693696317
0.2455,0.85,0.15,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,10.0,0,0,0,7.0,85.0,0.0,0.0,6,1.0,5,1,7,32,6,78,1,0,3,14,27,38,56,15,14,39,22,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9753509255686054,0.5409090909090909
0.2454,0.95,0.0,0.0,0.05,1.0,0.0,3.0,0.0,0.0,0.1,150,15.0,0,0,0,7.0,85.0,0.0,0.0,5,0.0,3,2,10,32,7,78,1,0,3,11,27,38,56,15,14,2,33,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9756638054634629,0.5409090909090909
0.2454,0.95,0.0,0.0,0.05,1.0,0.0,3.0,0.0,0.0,0.1,150,15.0,0,0,0,2.0,25.0,40.0,0.0,5,0.0,3,2,10,32,7,78,1,0,3,11,27,38,56,15,14,2,33,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9756638054634629,0.5409090909090909
0.2454,0.95,0.0,0.0,0.05,1.0,0.0,3.0,0.0,0.0,0.1,150,15.0,0,0,0,2.0,25.0,20.0,0.0,5,0.0,3,2,10,32,7,78,1,0,3,11,27,38,56,15,14,2,33,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9756638054634629,0.5409090909090909
0.2454,0.95,0.0,0.0,0.05,1.0,0.0,3.0,0.0,0.0,0.1,150,15.0,0,0,0,7.0,65.0,0.0,0.0,5,0.0,3,2,10,32,7,78,1,0,3,11,27,38,56,15,14,2,33,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9756638054634629,0.5409090909090909
0.2454,0.95,0.0,0.0,0.05,1.0,0.0,3.0,0.0,0.0,0.1,150,15.0,0,0,0,4.0,25.0,0.0,100.0,5,0.0,3,2,10,32,7,78,1,0,3,11,27,38,56,15,14,2,33,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9756638054634629,0.5409090909090909
0.2453,0.8,0.15,0.05,0.0,1.0,0.0,3.0,0.0,0.0,0.04,100,30.0,0,0,0,5.0,25.0,25.0,100.0,5,1.0,5,1,0,32,6,78,0,5,0,3,3,38,31,15,37,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9663817019160283,0.5409090909090909
0.2453,0.8,0.15,0.05,0.0,1.0,0.0,3.0,0.0,0.0,0.04,100,30.0,0,0,0,7.0,65.0,0.0,0.0,5,1.0,5,1,0,32,6,78,0,5,0,3,3,38,31,15,37,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9663817019160283,0.5409090909090909
0.2453,0.931,0.019,0.05,0.0,1.0,0.0,2.94,0.06,0.0,0.048,120,20.0,0,0,1,11.0,55.0,30.0,100.0,7,1.0,5,1,0,32,6,78,0,2,0,8,2,38,38,6,38,107,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9766002269282911,0.542091836734694
